Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-augmented.txt
  Finished robokop-biolink3-augmented.txt, still running: 0
Loaded 19034719 facts in 1 min, 37 s using 10313 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  biolink:physically_interacts_with  ?f  ?f  decreased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000100281	0.002051984	0.0375	6	2924	160	?a
?a  biolink:physically_interacts_with  ?f  ?f  increased_secretion_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000083567	0.000429111	0.015576324	5	11652	321	?a
?a  biolink:physically_interacts_with  ?f  ?f  decreased_secretion_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.001858736	0.06779661	4	2152	59	?a
?a  biolink:physically_interacts_with  ?f  ?f  synthesis_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.001402033	0.023529412	4	2853	170	?a
?a  biolink:physically_interacts_with  ?f  ?f  decreased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.000668226	0.010666667	4	5986	375	?a
?a  biolink:physically_interacts_with  ?f  ?f  increased_transport_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000083567	0.000198004	0.008169935	5	25252	612	?a
?f  biolink:affects_response_to  ?b  ?a  biolink:physically_interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000183848	0.000052275	0.003228647	11	210426	3407	?a
?f  activity_biolink:affects  ?b  ?a  biolink:physically_interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.000870827	0.011673152	3	3445	257	?a
?a  biolink:physically_interacts_with  ?f  ?f  increased_molecular_interaction_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000532765	0.014285714	1	1877	70	?a
?a  biolink:physically_interacts_with  ?f  ?f  secretion_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.001191895	0.058823529	1	839	17	?a
?f  biolink:increases_response_to  ?b  ?a  biolink:physically_interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000233989	0.00009263	0.005035971	14	151139	2780	?a
?a  biolink:physically_interacts_with  ?f  ?f  metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.000183326	0.003117693	4	21819	1283	?a
?a  biolink:causes  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.002273031	0.001110902	0.001516148	136	122423	89701	?a
?a  biolink:physically_interacts_with  ?f  ?f  transport_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.000482742	0.035087719	2	4143	57	?a
?a  biolink:physically_interacts_with  ?f  ?f  decreased_transport_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.000503271	0.022099448	4	7948	181	?a
?a  biolink:causes  ?f  ?f  biolink:related_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.026624549	0.001918926	0.003140971	1593	830152	507168	?a
?f  biolink:causes  ?b  ?a  biolink:causes  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.001976285	0.003472222	2	1012	576	?a
?a  biolink:causes  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001437358	0.00071916	0.00098677	86	119584	87153	?a
?f  abundance_biolink:affects  ?b  ?a  biolink:physically_interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000233989	0.000000856	0.000076988	14	16364472	181847	?a
?f  biolink:decreases_response_to  ?b  ?a  biolink:physically_interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000183848	0.000069069	0.004487964	11	159262	2451	?a
?f  activity_or_abundance_biolink:affects  ?b  ?a  biolink:physically_interacts_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000267415	0.000000978	0.000087876	16	16367642	182074	?a
?a  biolink:coexpressed_with  ?f  ?f  increased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001220083	0.002851006	0.036536537	73	25605	1998	?a
?a  biolink:coexpressed_with  ?f  ?f  increased_synthesis_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000986094	0.000925795	0.018374338	59	63729	3211	?a
?a  biolink:coexpressed_with  ?f  ?f  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000986094	0.000925795	0.018374338	59	63729	3211	?a
?a  biolink:coexpressed_with  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00217275	0.001465069	0.025091681	130	88733	5181	?a
?a  biolink:coexpressed_with  ?f  ?f  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000935954	0.000393579	0.004768392	56	142284	11744	?a
?a  biolink:coexpressed_with  ?f  ?f  increased_transport_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00043455	0.000217277	0.007580175	26	119663	3430	?a
?a  biolink:coexpressed_with  ?f  ?f  biolink:increases_response_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000518117	0.000069933	0.003057802	31	443281	10138	?a
?a  biolink:coexpressed_with  ?f  ?f  biolink:decreases_response_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000584971	0.000077676	0.003823465	35	450591	9154	?a
?a  biolink:coexpressed_with  ?f  ?f  decreased_synthesis_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000233989	0.001173709	0.031460674	14	11928	445	?a
?f  biolink:affects_response_to  ?b  ?a  biolink:coexpressed_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000501404	0.00005158	0.002529938	30	581625	11858	?a
?a  biolink:coexpressed_with  ?f  ?f  increased_secretion_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000367696	0.000525022	0.018166804	22	41903	1211	?a
?a  biolink:coexpressed_with  ?f  ?f  synthesis_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000200562	0.001087843	0.017699115	12	11031	678	?a
?a  biolink:coexpressed_with  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000350983	0.000969529	0.021943574	21	21660	957	?a
?f  activity_biolink:affects  ?b  ?a  biolink:coexpressed_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000167135	0.000917768	0.011223345	10	10896	891	?a
?a  biolink:coexpressed_with  ?f  ?f  uptake_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.000374532	0.014492754	2	5340	138	?a
?a  biolink:coexpressed_with  ?f  ?f  decreased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000233989	0.001173709	0.031460674	14	11928	445	?a
?a  biolink:coexpressed_with  ?f  ?f  decreased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000116994	0.000719277	0.013671875	7	9732	512	?a
?a  biolink:coexpressed_with  ?f  ?f  decreased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000083567	0.000269527	0.004045307	5	18551	1236	?a
?a  biolink:coexpressed_with  ?f  ?f  secretion_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000255951	0.013333333	1	3907	75	?a
?a  biolink:homologous_to  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001286937	0.016379494	0.092659446	77	4701	831	?a
?a  biolink:coexpressed_with  ?f  ?f  increased_molecular_interaction_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.000244948	0.005602241	2	8165	357	?a
?a  biolink:homologous_to  ?f  ?f  increased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.0008691	0.029312289	0.132653061	52	1774	392	?a
?a  biolink:coexpressed_with  ?f  ?f  transport_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000116994	0.000326889	0.014285714	7	21414	490	?a
?a  biolink:homologous_to  ?f  ?f  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000233989	0.001369595	0.006916996	14	10222	2024	?a
?a  biolink:homologous_to  ?f  ?f  increased_synthesis_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000417837	0.008541168	0.056947608	25	2927	439	?a
?a  biolink:homologous_to  ?f  ?f  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000417837	0.008541168	0.056947608	25	2927	439	?a
?f  biolink:affects_response_to  ?b  ?a  biolink:homologous_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000200562	0.000484653	0.013605442	12	24760	882	?a
?a  biolink:homologous_to  ?f  ?f  biolink:increases_response_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000167135	0.000626253	0.011198208	10	15968	893	?a
?a  biolink:homologous_to  ?f  ?f  decreased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000100281	0.004975124	0.025	6	1206	240	?a
?f  activity_or_abundance_biolink:affects  ?b  ?a  biolink:homologous_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000167135	0.000014127	0.005555556	10	707841	1800	?a
?f  activity_biolink:affects  ?b  ?a  biolink:homologous_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.005997001	0.027210884	4	667	147	?a
?f  abundance_biolink:affects  ?b  ?a  biolink:homologous_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000116994	0.000009898	0.004219409	7	707193	1659	?a
?a  biolink:coexpressed_with  ?f  ?f  metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000133708	0.000104081	0.00167329	8	76863	4781	?a
?a  biolink:homologous_to  ?f  ?f  decreased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.004784689	0.029411765	2	418	68	?a
?a  biolink:homologous_to  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000083567	0.006535948	0.034722222	5	765	144	?a
?a  biolink:homologous_to  ?f  ?f  decreased_synthesis_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.004784689	0.029411765	2	418	68	?a
?a  biolink:homologous_to  ?f  ?f  synthesis_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.002677376	0.013605442	2	747	147	?a
?a  biolink:homologous_to  ?f  ?f  increased_molecular_interaction_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.004975124	0.060606061	2	402	33	?a
?a  biolink:homologous_to  ?f  ?f  metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000304414	0.001508296	1	3285	663	?a
?f  biolink:decreases_response_to  ?b  ?a  biolink:homologous_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.000292676	0.008247423	4	13667	485	?a
?a  biolink:homologous_to  ?f  ?f  decreased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.008645533	0.039473684	3	347	76	?a
?a  biolink:regulates  ?f  ?f  increased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00043455	0.003571429	0.115044248	26	7280	226	?a
?a  biolink:regulates  ?f  ?f  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.000313283	0.010582011	4	12768	378	?a
?a  biolink:regulates  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000501404	0.001498576	0.049668874	30	20019	604	?a
?a  biolink:regulates  ?f  ?f  increased_synthesis_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.000313283	0.010582011	4	12768	378	?a
?f  biolink:increases_response_to  ?b  ?a  biolink:regulates  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.000034811	0.00113852	3	86179	2635	?a
?f  biolink:affects_response_to  ?b  ?a  biolink:regulates  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000116994	0.000057738	0.001877179	7	121238	3729	?a
?a  biolink:regulates  ?f  ?f  metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.000210526	0.006042296	2	9500	331	?a
?a  biolink:coexpressed_with  ?f  ?f  increased_degradation_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000116754	0.003194888	1	8565	313	?a
?a  biolink:regulates  ?f  ?f  decreased_transport_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000199164	0.005780347	1	5021	173	?a
?a  biolink:regulates  ?f  ?f  increased_secretion_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000231642	0.009009009	1	4317	111	?a
?f  biolink:decreases_response_to  ?b  ?a  biolink:regulates  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.000030041	0.001017984	3	99865	2947	?a
?a  biolink:coexpressed_with  ?f  ?f  increased_uptake_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.00003712	0.001263424	2	53879	1583	?a
?a  biolink:regulates  ?f  ?f  decreased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000596303	0.020408163	1	1677	49	?a
?a  biolink:regulates  ?f  ?f  synthesis_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000382848	0.011627907	1	2612	86	?a
?a  biolink:regulates  ?f  ?f  transport_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000208377	0.007462687	1	4799	134	?a
?a  biolink:regulates  ?f  ?f  increased_molecular_interaction_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.001089325	0.038461538	1	918	26	?a
?a  biolink:regulates  ?f  ?f  decreased_secretion_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000392773	0.011494253	1	2546	87	?a
?a  biolink:regulates  ?f  ?f  decreased_synthesis_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000596303	0.020408163	1	1677	49	?a
?a  biolink:regulates  ?f  ?f  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000070437	0.002325581	1	14197	430	?a
?a  biolink:regulates  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000473037	0.017857143	1	2114	56	?a
?e  biolink:has_part  ?b  ?e  increased_activity_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.001254705	0.008547009	1	797	117	?a
?a  biolink:regulates  ?f  ?f  increased_transport_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000073806	0.00280112	1	13549	357	?a
?e  biolink:has_part  ?b  ?e  biolink:related_to  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000350983	0.000152814	0.002569436	21	137422	8173	?a
?e  biolink:has_part  ?b  ?e  increased_activity_or_abundance_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000763942	0.005128205	1	1309	195	?a
?a  biolink:has_adverse_event  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.006000134	0.00093493	0.001517919	359	383986	236508	?a
?a  biolink:has_adverse_event  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.007537772	0.001154566	0.001874847	451	390623	240553	?a
?e  biolink:similar_to  ?a  ?e  upregulated_biolink:regulates  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000835673	0.000679606	0.001896382	50	73572	26366	?a
?f  biolink:causes  ?b  ?a  biolink:has_adverse_event  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.002083333	0.003367003	2	960	594	?a
?a  biolink:has_adverse_event  ?f  ?f  biolink:related_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.031571734	0.0018325	0.003079421	1889	1030832	613427	?a
?e  biolink:similar_to  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.013738468	0.075844252	0.114087439	822	10838	7205	?a
?e  biolink:related_to  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001236796	0.005146394	0.038461538	74	14379	1924	?a
?e  biolink:interacts_with  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001988902	0.009059074	0.049686848	119	13136	2395	?a
?e  biolink:homologous_to  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.0008691	0.029312289	0.132653061	52	1774	392	?a
?e  biolink:related_to  ?a  ?e  upregulated_biolink:regulates  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000501404	0.000016873	0.000266655	30	1778041	112505	?a
?e  biolink:has_part  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000785533	0.058971142	0.427272727	47	797	110	?a
?e  biolink:directly_physically_interacts_with  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000802246	0.001494443	0.005295675	48	32119	9064	?a
?e  biolink:physically_interacts_with  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000735392	0.005748628	0.070967742	44	7654	620	?a
?f  abundance_biolink:affects  ?b  ?a  biolink:regulates  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.000000093	0.000003631	2	21410131	550773	?a
?e  biolink:contributes_to  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000200562	0.000057624	1	12	208247	12	?a
?e  biolink:genetically_interacts_with  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000116994	0.007246377	0.077777778	7	966	90	?a
?e  biolink:regulates  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000367696	0.002444988	0.088353414	22	8998	249	?a
?e  biolink:similar_to  ?a  ?e  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.014824843	0.041982204	0.058385993	887	21128	15192	?a
?e  biolink:treats  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.000024114	1	3	124411	3	?a
?e  biolink:orthologous_to  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.000953895	0.073170732	3	3145	41	?a
?f  activity_or_abundance_biolink:affects  ?b  ?a  biolink:regulates  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.000000093	0.000003631	2	21412146	550829	?a
?e  biolink:related_to  ?a  ?e  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001504212	0.002139749	0.02425876	90	42061	3710	?a
?e  biolink:directly_physically_interacts_with  ?a  ?e  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.002105897	0.001074819	0.002689434	126	117229	46850	?a
?e  biolink:homologous_to  ?a  ?e  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001286937	0.016379494	0.092659446	77	4701	831	?a
?e  biolink:has_part  ?a  ?e  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000802246	0.036669213	0.413793103	48	1309	116	?a
?e  biolink:interacts_with  ?a  ?e  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.006000134	0.008244345	0.060245008	359	43545	5959	?a
?e  biolink:coexpressed_with  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001220083	0.002851006	0.036536537	73	25605	1998	?a
?e  biolink:contributes_to  ?a  ?e  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000551544	0.000031628	1	33	1043385	33	?a
?e  biolink:regulates  ?a  ?e  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000417837	0.001241249	0.04587156	25	20141	545	?a
?e  biolink:genetically_interacts_with  ?a  ?e  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000300842	0.001950585	0.057692308	18	9228	312	?a
?e  biolink:treats  ?a  ?e  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.000007451	1	3	402643	3	?a
?e  biolink:biomarker_for  ?a  ?e  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000856164	1	1	1168	1	?a
?e  biolink:affects_response_to  ?a  ?e  biolink:orthologous_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000250702	0.000568376	0.000656426	15	26391	22851	?a
?e  biolink:orthologous_to  ?a  ?e  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000116994	0.000733522	0.058823529	7	9543	119	?a
?e  biolink:decreases_response_to  ?a  ?e  biolink:orthologous_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000200562	0.000899483	0.001073537	12	13341	11178	?a
?e  biolink:increases_response_to  ?a  ?e  biolink:orthologous_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000200562	0.000769675	0.000965018	12	15591	12435	?a
?e  biolink:orthologous_to  ?b  ?e  metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.000331785	0.000512208	3	9042	5857	?a
?e  biolink:orthologous_to  ?b  ?e  increased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.000072114	0.000132249	2	27734	15123	?a
?e  biolink:correlated_with  ?a  ?e  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.00011744	0.025	1	8515	40	?a
?e  biolink:orthologous_to  ?b  ?e  decreased_molecular_interaction_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.006329114	0.014084507	1	158	71	?a
?e  activity_biolink:affects  ?a  ?e  biolink:orthologous_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.001324503	0.00257732	1	755	388	?a
?e  biolink:similar_to  ?a  ?e  downregulated_biolink:regulates  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000902527	0.000678256	0.001756497	54	79616	30743	?a
?e  biolink:physically_interacts_with  ?a  ?e  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001286937	0.003148254	0.051747312	77	24458	1488	?a
?e  biolink:decreases_response_to  ?a  ?e  biolink:related_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.001657001	0.002194185	4	2414	1823	?a
?e  biolink:affects_response_to  ?a  ?e  biolink:related_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.000984252	0.001057828	3	3048	2836	?a
?e  activity_or_abundance_biolink:affects  ?a  ?e  biolink:orthologous_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.000001611	0.000187313	3	1862482	16016	?a
?e  biolink:related_to  ?b  ?e  biolink:similar_to  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.000035604	0.000677048	2	56174	2954	?a
?e  abundance_biolink:affects  ?a  ?e  biolink:orthologous_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.000001074	0.000127877	2	1861778	15640	?a
?e  biolink:related_to  ?a  ?e  downregulated_biolink:regulates  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000852387	0.000028108	0.000451979	51	1814426	112837	?a
?e  biolink:related_to  ?b  ?e  increased_activity_or_abundance_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000023775	0.000227428	1	42061	4397	?a
?e  activity_or_abundance_biolink:affects  ?a  ?e  biolink:related_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000004252	0.000396197	1	235184	2524	?a
?e  biolink:related_to  ?b  ?e  synthesis_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.035714286	0.041666667	1	28	24	?a
?e  biolink:related_to  ?b  ?e  decreased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.00621118	0.010752688	1	161	93	?a
?e  biolink:related_to  ?b  ?e  increased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000702741	0.001204819	1	1423	830	?a
?e  biolink:related_to  ?b  ?e  increased_activity_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000069546	0.000430478	1	14379	2323	?a
?e  biolink:related_to  ?b  ?e  upregulated_biolink:regulates  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000000562	0.000035781	1	1778041	27948	?a
