Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-augmented.txt
  Finished robokop-biolink3-augmented.txt, still running: 0
Loaded 19034719 facts in 1 min, 27 s using 10275 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?f  biolink:physically_interacts_with  ?b  ?a  decreased_localization_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000094485	0.001784777	0.002188465	34	19050	15536	?a
?f  biolink:homologous_to  ?b  ?a  decreased_localization_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.002941176	0.003415884	4	1360	1171	?a
?f  biolink:regulates  ?b  ?a  decreased_localization_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000052801	0.001598116	0.001872844	19	11889	10145	?a
?f  biolink:correlated_with  ?b  ?a  decreased_localization_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.00248139	0.002793296	1	403	358	?a
?f  biolink:genetically_interacts_with  ?b  ?a  increased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000141728	0.003064536	0.003343166	51	16642	15255	?a
?f  biolink:interacts_with  ?b  ?a  increased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000439079	0.00383728	0.004211649	158	41175	37515	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000130612	0.001773652	0.00199796	47	26499	23524	?a
?f  biolink:coexpressed_with  ?b  ?a  increased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000061138	0.00084427	0.000891555	22	26058	24676	?a
?f  biolink:regulates  ?b  ?a  increased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000058359	0.001669051	0.001823075	21	12582	11519	?a
?f  biolink:homologous_to  ?b  ?a  increased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.003875969	0.003972195	4	1032	1007	?a
?f  biolink:physically_interacts_with  ?b  ?a  increased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000030569	0.000856965	0.000931099	11	12836	11814	?a
?f  biolink:correlated_with  ?b  ?a  downregulated_biolink:regulates  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000086148	0.00015879	0.000643527	31	195227	48172	?a
?f  biolink:physically_interacts_with  ?b  ?a  downregulated_biolink:regulates  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000666956	0.000151903	0.000277102	240	1579953	866107	?a
?f  biolink:genetically_interacts_with  ?b  ?a  decreased_expression_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001039339	0.003961319	0.004059834	374	94413	92122	?a
?f  biolink:interacts_with  ?b  ?a  decreased_expression_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.00272896	0.003374744	0.003511143	982	290985	279681	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  decreased_expression_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000914285	0.002185016	0.002224822	329	150571	147877	?a
?f  biolink:homologous_to  ?b  ?a  decreased_expression_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.00013617	0.002414745	0.002466898	49	20292	19863	?a
?f  biolink:correlated_with  ?b  ?a  decreased_expression_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000016674	0.00052356	0.000534855	6	11460	11218	?a
?f  biolink:coexpressed_with  ?b  ?a  decreased_expression_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001136604	0.001072641	0.001114666	409	381302	366926	?a
?f  biolink:related_to  ?b  ?a  decreased_expression_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.001261432	0.001305483	4	3171	3064	?a
?f  biolink:physically_interacts_with  ?b  ?a  decreased_expression_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.00046409	0.001085875	0.001121174	167	153793	148951	?a
?f  biolink:contributes_to  ?b  ?a  decreased_expression_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.001449275	0.001464129	2	1380	1366	?a
?f  biolink:regulates  ?b  ?a  decreased_expression_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000630829	0.002364337	0.002444803	227	96010	92850	?a
?a  activity_biolink:affects  ?f  ?f  biolink:directly_physically_interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000377942	0.004939348	0.009944428	136	27534	13676	?a
?a  activity_biolink:affects  ?f  ?f  biolink:interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000533565	0.002074689	0.004765805	192	92544	40287	?a
?a  activity_biolink:affects  ?f  ?f  biolink:homologous_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000161181	0.010750695	0.024146545	58	5395	2402	?a
?a  activity_biolink:affects  ?f  ?f  biolink:physically_interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000147286	0.004242376	0.009233449	53	12493	5740	?a
?a  activity_biolink:affects  ?f  ?f  biolink:genetically_interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000138949	0.004397537	0.007840677	50	11370	6377	?a
?a  activity_biolink:affects  ?f  ?f  biolink:contributes_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000008337	0.001509814	0.00390625	3	1987	768	?a
?f  biolink:orthologous_to  ?b  ?a  decreased_expression_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.000095089	0.000096089	2	21033	20814	?a
?f  biolink:interacts_with  ?b  ?a  decreased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000686409	0.008315378	0.008428596	247	29704	29305	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  decreased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000233434	0.007068922	0.007173969	84	11883	11709	?a
?f  biolink:genetically_interacts_with  ?b  ?a  decreased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.00021954	0.007346104	0.007432496	79	10754	10629	?a
?a  activity_biolink:affects  ?f  ?f  biolink:coexpressed_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000169518	0.000683144	0.001773204	61	89293	34401	?a
?f  biolink:coexpressed_with  ?b  ?a  decreased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000113938	0.001866691	0.001937343	41	21964	21163	?a
?f  biolink:regulates  ?b  ?a  decreased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000094485	0.003289474	0.003362009	34	10336	10113	?a
?a  activity_biolink:affects  ?f  ?f  biolink:correlated_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000423191	0.001262626	1	2363	792	?a
?f  biolink:physically_interacts_with  ?b  ?a  decreased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000061138	0.001988072	0.002051473	22	11066	10724	?a
?a  biolink:positively_correlated_with  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000047243	0.000564596	0.000761922	17	30110	22312	?a
?a  activity_biolink:affects  ?f  ?f  biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000115701	0.00021692	1	8643	4610	?a
?a  biolink:positively_correlated_with  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000033348	0.000389826	0.000525164	12	30783	22850	?a
?a  biolink:positively_correlated_with  ?f  ?f  biolink:related_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000653061	0.0025793	0.003592448	235	91110	65415	?a
?f  biolink:homologous_to  ?b  ?a  decreased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000022232	0.017241379	0.026058632	8	464	307	?a
?f  abundance_biolink:affects  ?b  ?a  biolink:interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000000063	0.000004484	1	15842253	223011	?a
?f  biolink:genetically_interacts_with  ?b  ?a  decreased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001039339	0.003961067	0.004059569	374	94419	92128	?a
?f  biolink:regulates  ?b  ?a  decreased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000630829	0.002363672	0.002444093	227	96037	92877	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  decreased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000914285	0.002178895	0.002224401	329	150994	147905	?a
?f  biolink:homologous_to  ?b  ?a  decreased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.00013617	0.002414745	0.002466898	49	20292	19863	?a
?f  biolink:correlated_with  ?b  ?a  decreased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000016674	0.000518001	0.000534759	6	11583	11220	?a
?f  biolink:related_to  ?b  ?a  decreased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.001237624	0.001302932	4	3232	3070	?a
?f  biolink:physically_interacts_with  ?b  ?a  decreased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.00046409	0.001085057	0.001120302	167	153909	149067	?a
?f  biolink:contributes_to  ?b  ?a  decreased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.000589797	0.001325381	2	3391	1509	?a
?f  biolink:interacts_with  ?b  ?a  decreased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.002731739	0.003373659	0.003510313	983	291375	280032	?a
?f  biolink:orthologous_to  ?b  ?a  decreased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.000095089	0.000096089	2	21033	20814	?a
?f  biolink:coexpressed_with  ?b  ?a  biolink:increases_response_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000072254	0.001418285	0.001586527	26	18332	16388	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  biolink:increases_response_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000013895	0.000256384	0.001847063	5	19502	2707	?a
?f  biolink:genetically_interacts_with  ?b  ?a  biolink:increases_response_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.001459854	0.00148423	4	2740	2695	?a
?a  biolink:increases_response_to  ?f  ?f  biolink:physically_interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.000380228	0.000426439	2	5260	4690	?a
?a  biolink:increases_response_to  ?f  ?f  biolink:interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000238992	0.00474012	0.005919604	86	18143	14528	?a
?a  biolink:increases_response_to  ?f  ?f  biolink:similar_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000323102	0.00617284	1	3095	162	?a
?a  biolink:increases_response_to  ?f  ?f  biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000013895	0.002278943	0.002378687	5	2194	2102	?a
?f  biolink:contributes_to  ?b  ?a  biolink:increases_response_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000006084	0.000167084	1	164371	5985	?a
?f  biolink:coexpressed_with  ?b  ?a  decreased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001136604	0.001070672	0.001112541	409	382003	367627	?a
?a  biolink:correlated_with  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000016674	0.000071374	0.000201579	6	84064	29765	?a
?a  biolink:correlated_with  ?f  ?f  biolink:related_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000280677	0.000560921	0.00230105	101	180061	43893	?a
?f  biolink:interacts_with  ?b  ?a  increased_mutation_rate_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000125054	0.000452084	0.000832316	45	99539	54066	?a
?f  biolink:coexpressed_with  ?b  ?a  increased_mutation_rate_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000069475	0.000251737	0.000483727	25	99310	51682	?a
?f  biolink:regulates  ?b  ?a  increased_mutation_rate_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000041685	0.000541536	0.00102789	15	27699	14593	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_mutation_rate_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.00002779	0.000252315	0.000477897	10	39633	20925	?a
?f  biolink:physically_interacts_with  ?b  ?a  increased_mutation_rate_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000019453	0.000232697	0.000450045	7	30082	15554	?a
?f  biolink:genetically_interacts_with  ?b  ?a  increased_mutation_rate_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.000239808	0.000479616	4	16680	8340	?a
?a  biolink:negatively_correlated_with  ?f  ?f  biolink:related_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000177855	0.002997939	0.004282942	64	21348	14943	?a
?a  biolink:negatively_correlated_with  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000373274	0.000490196	1	2679	2040	?a
?f  biolink:interacts_with  ?b  ?a  increased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.00008059	0.001401169	0.002144177	29	20697	13525	?a
?f  biolink:genetically_interacts_with  ?b  ?a  increased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000038906	0.001081917	0.002117042	14	12940	6613	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000036127	0.000856729	0.001637486	13	15174	7939	?a
?f  biolink:regulates  ?b  ?a  increased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000033348	0.001972387	0.002971768	12	6084	4038	?a
?f  biolink:coexpressed_with  ?b  ?a  increased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000033348	0.000339799	0.000579598	12	35315	20704	?a
?f  biolink:physically_interacts_with  ?b  ?a  increased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000013895	0.000360516	0.000721189	5	13869	6933	?a
?f  biolink:similar_to  ?b  ?a  increased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000627746	0.002283105	1	1593	438	?a
?f  biolink:coexpressed_with  ?b  ?a  downregulated_biolink:regulates  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001144941	0.000146412	0.000239273	412	2813986	1721880	?a
?f  biolink:genetically_interacts_with  ?b  ?a  decreased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000022232	0.002660459	0.002681864	8	3007	2983	?a
?f  biolink:interacts_with  ?b  ?a  decreased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000036127	0.003521127	0.003618146	13	3692	3593	?a
?f  biolink:coexpressed_with  ?b  ?a  decreased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000013895	0.000627117	0.000743605	5	7973	6724	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  decreased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.001264223	0.001540832	4	3164	2596	?a
?f  biolink:physically_interacts_with  ?b  ?a  decreased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.000825423	0.000886132	2	2423	2257	?a
?f  biolink:interacts_with  ?b  ?a  increased_uptake_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.000981354	0.001334223	2	2038	1499	?a
?f  biolink:genetically_interacts_with  ?b  ?a  increased_uptake_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000263644	0.000264271	1	3793	3784	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_uptake_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000392465	0.000913242	1	2548	1095	?a
?f  biolink:causes  ?b  ?a  biolink:correlated_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000013895	0.000233503	0.012048193	5	21413	415	?a
?a  biolink:correlated_with  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.000050225	0.000144113	4	79642	27756	?a
?a  biolink:affects  ?f  ?f  biolink:related_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000316804	0.002041036	0.004097035	114	55854	27825	?a
?a  biolink:affects  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.000006707	0.00064433	4	596392	6208	?a
?f  biolink:interacts_with  ?b  ?a  increased_splicing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.010416667	0.013888889	1	96	72	?a
?f  biolink:coexpressed_with  ?b  ?a  decreased_uptake_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000016674	0.001652893	0.001931745	6	3630	3106	?a
?f  biolink:interacts_with  ?b  ?a  decreased_uptake_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000008337	0.001008403	0.001264223	3	2975	2373	?a
?f  biolink:regulates  ?b  ?a  increased_splicing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.001879699	0.002506266	2	1064	798	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_splicing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.008928571	0.011904762	1	112	84	?a
?a  biolink:affects  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.000005853	0.000614156	4	683440	6513	?a
?a  biolink:correlated_with  ?f  ?f  biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000001293	0.000442674	1	773472	2259	?a
?f  biolink:affects  ?b  ?a  biolink:has_adverse_event  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000052645	0.000065219	1	18995	15333	?a
?a  biolink:has_adverse_event  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000469648	0.000432642	0.000537588	169	390623	314367	?a
?f  biolink:causes  ?b  ?a  biolink:has_adverse_event  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000130612	0.048958333	0.05964467	47	960	788	?a
?a  biolink:has_adverse_event  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000477985	0.000447933	0.000556312	172	383986	309179	?a
?f  biolink:binds  ?b  ?a  biolink:has_part  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000061138	0.017670683	0.038327526	22	1245	574	?a
?a  biolink:has_adverse_event  ?f  ?f  biolink:related_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.006313847	0.002204045	0.002745911	2272	1030832	827412	?a
?a  biolink:has_part  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000486322	0.024012075	0.171905697	175	7288	1018	?a
?a  biolink:has_part  ?f  ?f  increased_activity_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000033348	0.004552352	0.074074074	12	2636	162	?a
?a  biolink:has_part  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000033348	0.00152072	0.053333333	12	7891	225	?a
?a  biolink:has_part  ?f  ?f  decreased_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.001128032	0.090909091	2	1773	22	?a
?a  biolink:has_part  ?f  ?f  decreased_expression_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.001668057	0.090909091	2	1199	22	?a
?a  biolink:has_part  ?f  ?f  decreased_molecular_interaction_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.001941748	0.027027027	1	515	37	?a
?a  biolink:has_part  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000005892	0.00120919	1	169734	827	?a
?a  biolink:has_part  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000005667	0.000986193	1	176464	1014	?a
?a  biolink:has_part  ?f  ?f  decreased_activity_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000486322	0.031702899	0.175	175	5520	1000	?a
?a  biolink:has_part  ?f  ?f  increased_transport_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000044464	0.000886132	0.043126685	16	18056	371	?a
?f  biolink:causes  ?b  ?a  biolink:causes  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000180634	0.064229249	0.08125	65	1012	800	?a
?a  biolink:causes  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000183413	0.000551913	0.000601762	66	119584	109678	?a
?f  biolink:interacts_with  ?b  ?a  decreased_mutation_rate_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.002969562	0.002969562	4	1347	1347	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  decreased_mutation_rate_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.003724395	0.003724395	2	537	537	?a
?f  biolink:coexpressed_with  ?b  ?a  decreased_mutation_rate_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.001097695	0.001097695	1	911	911	?a
?a  biolink:affects_response_to  ?f  ?f  biolink:similar_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.000302389	0.005540166	2	6614	361	?a
?a  biolink:affects_response_to  ?f  ?f  biolink:related_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000072908	0.002222222	1	13716	450	?a
?f  biolink:coexpressed_with  ?b  ?a  biolink:correlated_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000008337	0.000000438	0.000475436	3	6852429	6310	?a
?a  biolink:causes  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000133391	0.000392083	0.000427392	48	122423	112309	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  biolink:has_part  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000172297	0.000024687	0.105442177	62	2511395	588	?a
?a  activity_or_abundance_biolink:affects  ?f  ?f  biolink:homologous_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000161181	0.010750695	0.024146545	58	5395	2402	?a
?a  biolink:causes  ?f  ?f  biolink:related_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.00630551	0.002733234	0.003058879	2269	830152	741775	?a
?a  activity_or_abundance_biolink:affects  ?f  ?f  biolink:genetically_interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000138949	0.004397537	0.007840677	50	11370	6377	?a
?a  biolink:has_part  ?f  ?f  biolink:interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000050022	0.000004128	0.233766234	18	4360238	77	?a
?a  activity_or_abundance_biolink:affects  ?f  ?f  biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000115701	0.00021692	1	8643	4610	?a
?a  activity_or_abundance_biolink:affects  ?f  ?f  biolink:coexpressed_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000169518	0.000683144	0.001773204	61	89293	34401	?a
?a  activity_or_abundance_biolink:affects  ?f  ?f  biolink:contributes_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000008337	0.000046508	0.001222992	3	64505	2453	?a
?a  biolink:genetically_interacts_with  ?f  ?f  biolink:increases_response_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000024622	0.003968254	1	40614	252	?a
?f  biolink:affects_response_to  ?b  ?a  biolink:genetically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.000036423	0.008097166	2	54911	247	?a
?a  activity_or_abundance_biolink:affects  ?f  ?f  biolink:interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000533565	0.001948981	0.004762613	192	98513	40314	?a
?a  activity_or_abundance_biolink:affects  ?f  ?f  biolink:physically_interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000147286	0.004241697	0.009233449	53	12495	5740	?a
?a  activity_or_abundance_biolink:affects  ?f  ?f  biolink:correlated_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000048996	0.001124859	1	20410	889	?a
?a  activity_or_abundance_biolink:affects  ?f  ?f  biolink:directly_physically_interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000377942	0.002068945	0.009676272	136	65734	14055	?a
?f  biolink:homologous_to  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.11765654	0.010699036	0.010700196	42338	3957179	3956750	?a
?f  biolink:contributes_to  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.020258779	0.05255304	0.053275843	7290	138717	136835	?a
?f  biolink:biomarker_for  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.010009893	0.362374245	0.362447172	3602	9940	9938	?a
?f  biolink:genetically_interacts_with  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.050060582	0.001686802	0.001687164	18014	10679380	10677089	?a
?f  biolink:interacts_with  ?b  ?a  biolink:interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.004985494	0.000033584	0.005500368	1794	53418819	326160	?a
?f  biolink:physically_interacts_with  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.094218606	0.001825	0.001825476	33904	18577533	18572691	?a
?f  biolink:related_to  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000125054	0.000213318	0.000213482	45	210953	210791	?a
?f  biolink:correlated_with  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000264003	0.000134306	0.000134375	95	707340	706977	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.369654628	0.007879229	0.007880671	133018	16882108	16879019	?a
