Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-fixed.txt
  Finished robokop-biolink3-fixed.txt, still running: 0
Loaded 18138526 facts in 1 min, 34 s using 10124 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  biolink:interacts_with  ?b  ?a  upregulated_biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.666666667	0.666666667	2	3	3	?a
?a  biolink:directly_physically_interacts_with  ?b  ?a  decreased_degradation_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.428571429	0.428571429	3	7	7	?a
?a  decreased_degradation_biolink:affects  ?b  ?a  increased_transport_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.5	0.5	2	4	4	?a
?a  biolink:interacts_with  ?b  ?a  decreased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.005052522	0.155692308	0.372606775	253	1625	679	?a
?a  biolink:directly_physically_interacts_with  ?b  ?a  increased_localization_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	1	1	1	1	1	?a
?a  biolink:directly_physically_interacts_with  ?b  ?a  increased_degradation_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.166666667	0.166666667	1	6	6	?a
?a  biolink:related_to  ?b  ?a  decreased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.15	0.176470588	3	20	17	?a
?a  biolink:related_to  ?b  ?a  downregulated_biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.008547009	0.5	1	117	2	?a
?b  biolink:enables  ?f  ?f  biolink:has_input  ?a   => ?a  increased_activity_biolink:affects  ?b	0.001138315	0.000517298	0.009829281	57	110188	5799	?a
?f  biolink:affects_response_to  ?a  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.009985222	0.002638801	0.003099391	500	189480	161322	?a
?f  biolink:decreases_response_to  ?a  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.008467468	0.003359187	0.003991565	424	126221	106224	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_synthesis_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000559172	0.000897292	0.003197442	28	31205	8757	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  biolink:increases_response_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.008527379	0.002984136	0.003714206	427	143090	114964	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_secretion_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000359468	0.001570955	0.001781825	18	11458	10102	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000399409	0.000183493	0.000309133	20	108996	64697	?a
?a  biolink:directly_physically_interacts_with  ?b  ?a  biolink:related_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.019230769	0.428571429	3	156	7	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000179734	0.000188375	0.00030948	9	47777	29081	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_uptake_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000359468	0.001247142	0.001662971	18	14433	10824	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  decreased_uptake_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000119823	0.001516684	0.001839362	6	3956	3262	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  synthesis_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000099852	0.00065591	0.001851852	5	7623	2700	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  transport_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000099852	0.000508078	0.000807885	5	9841	6189	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  decreased_synthesis_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.000678196	0.001745962	4	5898	2291	?a
?a  biolink:related_to  ?b  ?a  upregulated_biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.006097561	0.5	1	164	2	?a
?a  biolink:related_to  ?b  ?a  increased_transport_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.5	0.5	1	2	2	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_molecular_interaction_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.001091107	0.001491981	4	3666	2681	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  decreased_secretion_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.001159644	0.001634877	3	2587	1835	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  decreased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000243487	0.000281584	3	12321	10654	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  decreased_molecular_interaction_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.001085776	0.002460025	2	1842	813	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  uptake_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.001055966	0.001533742	2	1894	1304	?a
?a  decreased_activity_biolink:affects  ?b  ?a  increased_transport_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.001557695	0.063414634	0.102631579	78	1230	760	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_transport_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000119823	0.000247576	0.000399069	6	24235	15035	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  secretion_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.003333333	0.003921569	2	600	510	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_molecular_modification_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000861326	0.001650165	1	1161	606	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  decreased_activity_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.001122334	0.001346801	2	1782	1485	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_degradation_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000388954	0.000769823	1	2571	1299	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  increased_activity_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000073692	0.000121153	1	13570	8254	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  decreased_transport_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000215471	0.000529942	1	4641	1887	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  biolink:homologous_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.000002572	0.001121391	4	1555006	3567	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  biolink:related_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.00000624	0.001118568	2	320493	1788	?a
?b  biolink:directly_physically_interacts_with  ?f  ?f  biolink:genetic_association  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000000351	0.011904762	1	2847456	84	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_expression_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.012701202	0.002805953	0.002873057	636	226661	221367	?a
?f  abundance_biolink:affects  ?a  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.004393498	0.000029278	0.002760282	220	7514133	79702	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.351539721	0.006466316	0.006466316	17603	2722261	2722261	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_degradation_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.01124336	0.004268385	0.005954332	563	131900	94553	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00900667	0.003671652	0.004076468	451	122833	110635	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_expression_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.008108	0.003564906	0.003640962	406	113888	111509	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.006110956	0.002912566	0.003766617	306	105062	81240	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_activity_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.029156848	0.000104389	0.00205529	1460	13986156	710362	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_transport_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.005711547	0.000057718	0.000974616	286	4955144	293449	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  downregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.005511842	0.00022958	0.00070285	276	1202193	392687	?a
?a  biolink:binds  ?f  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.004772936	0.000392873	0.003296415	239	608339	72503	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_localization_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.003075448	0.004410585	0.005245946	154	34916	29356	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_secretion_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.002596158	0.002507232	0.003221091	130	51850	40359	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  upregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.005032552	0.000235259	0.000818682	252	1071159	307812	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_molecular_modification_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.001857251	0.006499406	0.006714317	93	14309	13851	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_degradation_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.001857251	0.004779525	0.006308934	93	19458	14741	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_molecular_modification_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.001158286	0.006710633	0.008441275	58	8643	6871	?a
?a  activity_biolink:affects  ?f  ?b  biolink:directly_physically_interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.001138315	0.003803042	0.011496571	57	14988	4958	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_secretion_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.001058434	0.002452114	0.003073533	53	21614	17244	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  increased_mutation_rate_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00091864	0.001790998	0.002335144	46	25684	19699	?a
?b  biolink:directly_physically_interacts_with  ?f  ?a  decreased_localization_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000678995	0.002176279	0.002790774	34	15623	12183	?a
